X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
43.29595,17.51568,Kulāyib,750140,8021626,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29419,17.5142,Samrad,750141,8021627,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29805,17.51111,Shuwāḩiţ,750142,8021628,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29829,17.51232,Al Karānah,750143,8021629,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29281,17.51174,Al Kharāshib al Asfal,750144,8021630,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.70771,16.07554,Ash Shibāk,750203,8021973,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.73162,16.08915,Al Mamliḩah,750204,8021974,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.72285,16.09392,Al ‘Āriḑah,750205,8021975,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24387,17.10504,Al Ḩaḑan,750290,8022129,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.25076,17.11097,Al Ḩarash,750291,8022130,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24619,17.0951,‘Arām al Mighshá,750294,8022133,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24953,17.09703,Dhirā‘ Sābiq,750295,8022134,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24971,17.08824,Laḩij Fāyi‘,750296,8022135,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.23155,17.1726,Mashkhith,750332,8022172,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.05507,16.38362,Aş Şabr,750578,8025374,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.05637,16.37917,Shirqān,750579,8025377,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.07812,16.34804,Jantar,750580,8025378,,8,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.08862,16.37596,Bayt al Jithām,750581,8025379,,25,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.0892,16.37911,Abū ‘Işā’,750582,8025380,,12,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
44.1045,16.35689,Ash Sha‘b,750583,8025381,,8,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.61853,13.97026,Al Yaḩwī,750721,8029391,,17,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.56339,13.98228,Ḩaḑḑah,750722,8029392,,82,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.57706,13.9896,Ath Thaqāfī,750723,8029393,,97,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
45.57569,13.98785,Al Kuwayt,750724,8029394,,88,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
45.56805,13.9916,Al Jarāshah,750725,8029395,,128,,PPLX,,YE,,,,,,,0,0,1,YE,3,neighbourhood,import,
45.56535,13.98755,Al Makhfāj,750726,8029396,,48,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.56403,13.98491,Ḩayd ‘Azzān,750727,8029397,,121,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.59815,13.94344,Al Maşlaḩ,750728,8029398,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.62833,13.98714,Al ‘Ābir,750729,8029478,,70,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.62699,13.99102,Al Ḩanakah,750730,8029479,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.28804,14.41962,Al Ḩulayqah,751154,8051768,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.29409,14.42583,Ruhbān,751155,8051769,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.299,14.42573,Al Masārib,751156,8051770,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.29868,14.42439,Ḩayrān,751157,8051771,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.29926,14.42696,Al Ḩulayqah,751158,8051772,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.25324,14.39292,Al Ja‘āwin,751159,8051773,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.26674,14.40491,Al Ḩayd al Abyaḑ,751160,8051774,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.40621,14.20673,Al Khaymah,751161,8051775,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.41216,14.21645,Ḩayd aş Şalb,751162,8051776,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.36611,14.33146,Al Aqzal,751283,8051905,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34798,14.3294,Al Mukhannaq,751284,8051906,,12,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.35133,14.33418,Sha‘b al Farnajī,751285,8051907,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34433,14.30582,Raḩāb,751286,8051908,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.33222,14.31425,Ḩayd Ḩabās,751287,8051909,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3371,14.32274,Bi’r Ruhaysh,751288,8051910,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.33291,14.33396,Na‘āmah,751289,8051911,,26,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.33435,14.31732,Al Ḩaddad,751290,8051912,,8,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3221,14.33873,Adh Dhayb,751291,8051913,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.21534,14.53874,Āl Muḩsin,751586,8053155,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.21777,14.53515,Al Makhwāl,751587,8053156,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.22428,14.5099,Aţ Ţā’if,751588,8053157,,20,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.23298,14.50628,Al Baţān al Asfal,751589,8053158,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.31264,14.56488,Aţ Ţārifah,751591,8053160,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.37267,14.6831,Al Mansar,751622,8053191,,8,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.5399,15.03248,Al Madrānah,751969,8053572,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.41432,14.78652,‘Asātinah,751651,8053220,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.46897,14.83074,Şifḩ Quwayr,751652,8053221,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.46889,14.838,‘Ajmat al Quflah,751653,8053222,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.47012,14.83648,Al Wāḑiḩ,751654,8053223,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.48006,14.82794,Al Haylān,751655,8053224,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.47506,14.82193,Ath Thamarah,751656,8053225,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.4712,14.82998,Ḩazm Maqbal,751657,8053226,,20,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.30723,14.61972,Mawqa‘,751658,8053227,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.30671,14.62348,Jayf al Ḩumaydī,751659,8053228,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.30299,14.62517,Al Ḩamrā’,751660,8053229,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.40295,14.72294,Al Furūsh,751661,8053230,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3827,14.82709,Al ‘Uhayd,751662,8053231,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3938,14.83218,Raḑim,751663,8053232,,20,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.41344,14.83563,Adh Dhirā‘ ash Sharqī,751664,8053233,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.31528,14.70556,Khalīlah al ‘Ulyā,751665,8053234,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.41903,14.71929,As Sammam,751666,8053235,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.41932,14.7226,Qurayḑah,751667,8053236,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.4551,14.92835,Āl al Jadi‘,751775,8053355,,14,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.45712,14.92148,Sha‘b Ghaythān,751776,8053356,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.44373,14.92286,Al Ḩajnah al ‘Ulyā,751779,8053359,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.44724,14.91757,Sha‘b ‘Alī,751780,8053360,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.44809,14.92914,Al Ḩajnah as Suflá,751781,8053361,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.45769,14.93294,Al ‘Abāyah,751782,8053362,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.45219,14.93711,Al Juḩḑah as Suflá,751785,8053366,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.13527,14.69549,Ar Raddah,751907,8053492,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.14168,14.69715,Abā al Qurūn,751908,8053493,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.13242,14.69671,Al Ḩişn,751909,8053494,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.14445,14.69802,Al Mashrifah,751910,8053495,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.51684,14.98362,Fawz Qulaytah,751957,8053560,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.51879,14.98511,Wadn ‘Umar,751958,8053561,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.51953,14.98898,Naq‘ Ḩamāş,751959,8053562,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.5206,14.9852,Bilād Yamān,751960,8053563,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.5228,14.99055,Al Marbū‘,751961,8053564,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.52161,14.9936,Dīrat Āl Juḩfīl,751962,8053565,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.51654,14.9807,Qawz Al Jadfar,751963,8053566,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.53936,15.02253,Ghūrūq adh Dhiyāb,751964,8053567,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.54999,15.04747,Qawr Rāshid,751965,8053568,,48,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.54674,15.03965,Qaz‘at Hādī,751966,8053569,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.54205,15.04276,Al Marsah,751967,8053570,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.53771,15.03706,Ar Rawḑah,751968,8053571,,21,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.83147,13.33574,Al Ma‘āqīd,753271,8069092,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.81505,13.3277,Al Badīḩ,753273,8069094,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.81007,13.33087,Ar Raddah,753274,8069095,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.81769,13.32539,Al Ḩawsh,753275,8069096,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.84347,13.35999,Bardha‘ah,753398,8069218,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.73811,13.31686,Al Jurūbah,753456,8069281,,17,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.76057,13.30066,Al Mazḩājah,753457,8069282,,26,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.70747,13.32539,Al Juraybah,753458,8069283,,44,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.73965,13.29233,Al Marīrīyah,753459,8069284,,31,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.72802,13.29292,Al Qaryah,753460,8069285,,14,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.74624,13.31854,Al Muqaz̧z̧az̧,753461,8069286,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.7436,13.32107,Al Qulay‘ah,753462,8069287,,44,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.72858,13.32678,Al Malḩah,753463,8069288,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.64911,13.39009,Ad Darāghamah,753464,8069289,,58,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.64732,13.38444,At Tamārah,753465,8069290,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.65054,13.38612,Adh Dhanabah,753466,8069291,,79,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.66344,13.40338,Al ‘Uḑaybā’,753467,8069292,,28,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.73718,13.3102,Ḩaşab al Ḩuwayj,753468,8069293,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.74632,13.22732,Hayjat Jannaḩ,753469,8069294,,24,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.98336,13.08758,Al Mawridah,753746,8071341,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.98069,13.0851,Al Madāḩ,753747,8071342,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.95102,13.16439,Taljah,753748,8071343,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.95198,13.16408,Al Iḩşāb,753749,8071344,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.95158,13.16141,Al Ḩawāyah,753750,8071345,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.96856,13.17044,Al Hawb,753751,8071346,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.96253,13.1653,Khuzāfir,753752,8071347,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.95976,13.16268,Al Jamānīyah,753753,8071349,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97702,13.19935,Al ‘Arjūsh,753754,8071352,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97407,13.19906,Al Atlā’,753755,8071355,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97274,13.19988,Az Zaḩţ,753756,8071356,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97681,13.20352,Ḩabashah,753757,8071359,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.98089,13.20352,Qab‘ aţ Ţirā’,753758,8071360,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97576,13.19907,Al Maksir,753759,8071361,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.9721,13.19849,Al Ḩimr,753760,8071362,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.97262,13.19878,Al Bāt‘īn,753761,8071363,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.96219,13.19355,An Nawbah,753762,8071365,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.94918,13.1239,Al ‘Aqūr,753835,8071449,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.9512,13.12578,Al Qubrayn,753836,8071450,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.77533,13.48211,Al Muḩayşib,754280,8075694,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.77525,13.47368,At Tubay‘,754281,8075695,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.77917,13.47488,Ḩaşab aţ Ţayr,754282,8075696,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.79874,13.48743,‘Asiq,754283,8075697,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.79695,13.4774,Al Maslūm,754284,8075698,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.78856,13.44962,An Nawbah,754408,8075827,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.78826,13.45147,Adh Dhuray‘ī,754409,8075828,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.79527,13.46125,Sha‘b adh Dhayb,754410,8075829,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.79423,13.45969,Al Mushājib,754411,8075830,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.80928,13.4718,Hawl as Sūq,754412,8075831,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.81218,13.47216,Al Farisah,754413,8075832,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.80617,13.46154,Ad Dams,754414,8075833,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.80194,13.45938,Ḩassān Aḩmad,754415,8075834,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.2141,16.56313,Abū Nab‘ah,754794,8079411,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.22729,16.6216,Al Waqsh,754795,8079412,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.22153,16.61701,Al Madwas,754796,8079413,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.20009,16.62202,Ash Sha‘bah Banī az Zayn,754797,8079414,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.19556,16.61807,Al Makhdūr,754798,8079415,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.1723,16.53033,Umm al Qawz,754799,8079416,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.2419,16.64382,Al Maḩawfah,754800,8079417,,5,,PPLL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24426,16.64939,Mazḩaţ Shu‘ār,754801,8079418,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.24283,16.66004,Al Masyār,754802,8079419,,19,,PPLL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.2344,16.68178,Qā’im Bashīr,754803,8079420,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.23242,16.69631,Ḑubayrat al Qā‘,754804,8079421,,8,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.23521,16.70387,Ad Danab,754805,8079422,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.68227,16.02041,Ḩayd As‘ad,749981,8020638,,9,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.37419,14.29275,Maţraḩ ‘Alī Aḩmad al ‘Amrānī,751224,8051841,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.23089,14.01363,Tall Faras,751245,8051866,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.27077,14.03682,Adh Dhirā‘,751250,8051872,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.27105,14.03216,Dhū an Nimrīn Qushāyib,751251,8051873,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.35008,14.32174,Al Jardā’,751273,8051895,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3459,14.3127,Al Mu‘alliq,751274,8051896,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.35142,14.31207,Al Ḩanakah,751275,8051897,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.35435,14.32144,Ar Raghwaf,751276,8051898,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.35618,14.30964,Maţ‘ās,751277,8051899,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.32628,14.34127,Al Maghţī,751292,8051914,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.32213,14.34399,Aţ Ţalās,751293,8051915,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.32278,14.34082,Al Ghubār,751294,8051916,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.31761,14.33878,Ghawl ‘Alī,751295,8051917,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3156,14.32949,Al Ḩawţah,751296,8051918,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34356,14.32445,Ḩawsh al Mā‘iz,751297,8051919,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34118,14.32155,Ḩayd al Bābayn,751298,8051920,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.40254,14.25563,Āl Madīd,751301,8051923,,6,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.39564,14.25853,Āl Hilāl,751302,8051924,,36,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.39194,14.26118,Al Fuqarā’,751303,8051925,,17,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.4129,14.258,Jabal al ‘Uzz,751304,8051926,,10,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.32218,14.28158,Al Khālif,751305,8051927,,5,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.31941,14.26785,Al Qawāshir,751306,8051928,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34148,14.25671,Jawhar,751307,8051929,,16,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.34548,14.25603,Al ‘Alāwī,751308,8051930,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.33493,14.29346,Jirbat al Khaḑr,751309,8051931,,2,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
45.3155,14.25823,Al Junūbah,751310,8051932,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.70071,16.1235,Al Maqţa‘,750226,8021996,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
-58.70673,-34.38375,Santa Catalina - Dique Lujan,749488,8015350,,1600,,PPLS,,AR,,,,,,,0,0,3,AR,3,locality,import,
43.36669,16.80994,Āl Ţīrān,749511,8017018,,7,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29177,16.87582,Al Qarnī,749512,8017019,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.30416,16.8873,Al Jumā’im,749513,8017020,,12,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.29482,16.96287,Al Kharābah,749514,8017021,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.25179,16.94821,As Sarw al Asfal,749515,8017022,,11,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.25078,16.94947,As Sarw al A‘lá,749516,8017023,,3,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
43.36247,16.8095,Āl ‘Āmir,749517,8017025,,4,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
-71.05,-37.86667,Caviahue-Copahue,904387,8051093,,0,,ADM3,,AR,,,,,,,0,0,0,AR,3,localadmin,import,
43.87279,13.12719,Al Qāşib,758774,8138100,,1,,PPL,,YE,,,,,,,0,0,1,YE,3,locality,import,
37.75,7.5,Hadiya Zone,80175,333384,,1231196,,ADM2,,ET,,,,,,,0,0,12,ET,3,county,import,
26.9902,53.0672,Tsimkavichy,81242,620869,,1299,,PPL,,BY,,,,,,,0,0,3,BY,3,locality,import,
123.36742,9.77158,Valencia,86315,1680111,,3471,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.12074,16.05002,Uyong,86316,1680134,,2728,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.3,13.85,Viga,86317,1679997,,19338,,ADM3,,PH,,,,,,,0,0,6,PH,3,localadmin,import,
125.66667,8.05,Veruela,86323,1680041,,38704,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
123.3,10.31667,Vallehermoso,86324,1680094,,37733,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
121.66125,18.14948,Santa Maria,86644,1688012,,2623,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.42635,15.64365,Santa Maria,86645,1688029,,2420,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.01667,11.45,Santa Rita,86647,1687953,,34959,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
120.99931,18.53152,Santa Praxedes,86649,1687957,,3211,,ADM3,,PH,,,,,,,0,0,4,PH,3,localadmin,import,
126.03333,10.03333,Santa Monica,86650,1687995,,8289,,ADM3,,PH,,,,,,,0,0,5,PH,3,localadmin,import,
122.5425,11.2146,San Miguel,86719,1688993,,2099,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.45,10.0,Ronda,86882,1691526,,18701,,ADM3,,PH,,,,,,,0,0,6,PH,3,localadmin,import,
121.46667,16.93333,Potia,86951,1692845,,22884,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
124.43333,10.68333,Poro,86952,1692902,,23807,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
124.1,8.1,Poona-Piagapo,86954,1692938,,17631,,ADM3,,PH,,,,,,,0,0,6,PH,3,localadmin,import,
122.38083,11.68833,"Brgy. Pook, Kalibo",86956,1692950,,1500,,AREA,,PH,,,,,,,0,0,3,PH,3,locality_funky,import,
123.28421,12.22594,Mandaon,87315,1701954,,3540,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.28333,12.21667,Mandaon,87317,1701955,,33723,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
121.03333,14.58333,Mandaluyong,87318,1701968,,328699,,ADM2,,PH,,,,,,,0,0,10,PH,3,county,import,
125.5,8.76667,Las Nieves,87562,1707178,,23005,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
125.01667,12.31667,Las Navas,87563,1707181,,31110,,ADM3,,PH,,,,,,,0,0,7,PH,3,localadmin,import,
120.6,16.6,Kapangan,87651,1709265,,19608,,ADM3,,PH,,,,,,,0,0,6,PH,3,localadmin,import,
125.33333,5.78333,Glan,87798,1712820,,92675,,ADM3,,PH,,,,,,,0,0,8,PH,3,localadmin,import,
124.38333,8.58333,Gitagum,87799,1712833,,14736,,ADM3,,PH,,,,,,,0,0,6,PH,3,localadmin,import,
